"ORF","Gene","Control Median","Control STD","Control Localization","Repeat 1 Median","Repeat 1 STD","Repeat 1 Localization","Repeat 2 Median","Repeat 2 STD","Repeat 2 Localization","DTT Median","DTT STD","DTT FoldChange","DTT Localization","H2O2 Median","H2O2 STD","H2O2 FoldChange","H2O2 Localization","Starvation Median","Starvation STD","Starvation FoldChange","Starvation Localization","Description"
"YGR130C","YGR130C",78.14,23.7269227225067,"cell periphery",82.613182,24.514109376489,"cell periphery","73.680725499999994","22.5111943028299","cell periphery","73.03","26.75","0.93","cell periphery","79.12","21.67","1.01","cell periphery","177.17","34.04","2.2599999999999998","cell periphery","Putative protein of unknown function; GFP-fusion protein localizes to the cytoplasm; possible component of the eisosome; specifically phosphorylated in vitro by mammalian diphosphoinositol pentakisphosphate (IP7)"
"YHR197W","RIX1",70.67,23.0437091428314,"nucleus",82.635246,22.1258509072154,"nucleus","58.732228999999997","17.8594469926235","nucleus","NA","NA","NA","punctate,nucleus","53.3","10.38","0.75","nucleus","23.67","5.69","0.33","nucleus","Essential component of the Rix1 complex (Rix1p, Ipi1p, Ipi3p) that is required for processing of ITS2 sequences from 35S pre-rRNA; Rix1 complex associates with Mdn1p in pre-60S ribosomal particles"
"YMR300C","ADE4",89.54,26.5232736925979,"cytosol",82.658821,24.4373590890565,"cytosol","96.4412995","27.8508347316534","cytosol","127.03","68.09","1.41","cytosol","84.74","17.2","0.94","cytosol","112.44","19.43","1.25","cytosol","Phosphoribosylpyrophosphate amidotransferase (PRPPAT; amidophosphoribosyltransferase), catalyzes first step of the 'de novo' purine nucleotide biosynthetic pathway"
"YHR196W","UTP9",81.84,23.6265750725206,"nucleolus",82.676464,21.7476715513479,"nucleolus","81.036186000000001","24.171356215676099","nucleolus","69.91","16.89","0.85","nucleolus","86.33","22.04","1.05","nucleolus","47.83","6.95","0.57999999999999996","nucleolus","Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"
"YOL041C","NOP12",79.19,19.1652435563059,"nucleolus",82.833336,20.6987813647593,"nucleolus","75.550460999999999","17.641026960217498","nucleolus","37.590000000000003","19.73","0.47","nucleolus","95.12","17.309999999999999","1.2","nucleolus","40.770000000000003","5.86","0.51","nucleolus","Nucleolar protein involved in pre-25S rRNA processing and biogenesis of large 60S ribosomal subunit; contains an RNA recognition motif (RRM); binds to Ebp2; similar to Nop13p and Nsr1p"
"YOL111C","MDY2",91.01,20.9881518471751,"cytosol",83.189301,18.6391867448783,"cytosol","98.846217999999993","20.217180195000498","cytosol","97.45","38.17","1.07","cytosol","58.92","13.74","0.64","cytosol","NA","NA","NA","punctate","Protein required for efficient mating; involved in shmoo formation and nuclear migration in the pre-zygote; associates with ribosomes and interacts with Get4p; has a possible role in insertion of tail-anchored proteins into the ER membrane"
"YBL007C","SLA1",87.07,28.3034398202852,"punctate",83.67836,32.5018573107335,"punctate","90.488155500000005","25.625583368268899","punctate","95.12","34.07","1.0900000000000001","punctate","102.01","18.940000000000001","1.17","punctate","101.49","21.51","1.1599999999999999","punctate","Cytoskeletal protein binding protein required for assembly of the cortical actin cytoskeleton; interacts with proteins regulating actin dynamics and proteins required for endocytosis; found in the nucleus and cell cortex; has 3 SH3 domains"
"YOR198C","BFR1",86.71,23.4339063474492,"ER",83.779358,21.034898849054,"ER","89.657241999999997","27.9970294245757","ER","137.30000000000001","64.319999999999993","1.58","ER","74.09","24.31","0.85","ER","37.04","8.75","0.42","ER","Component of mRNP complexes associated with polyribosomes; implicated in secretion and nuclear segregation; multicopy suppressor of BFA (Brefeldin A) sensitivity"
"YDL072C","YET3",82.18,26.4063387337434,"ER",84.021587,28.8717847788906,"ER","80.344443999999996","24.516536738985799","ER","112.54","52.73","1.36","ER","98.22","22.58","1.19","ER","117.28","25.95","1.42","ER","Protein of unknown function; YET3 null mutant decreases the level of secreted invertase; homolog of human BAP31 protein"
"YNL232W","CSL4",73.94,17.6663730883177,"nucleus",84.655857,14.6769025647452,"nucleus","63.235435500000001","15.751693866941601","nucleus","53.8","14.15","0.72","nucleus","64.209999999999994","10.84","0.86","nucleus","55.91","8.8000000000000007","0.75","nucleus","Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; predicted to contain an S1 RNA binding domain; has similarity to human hCsl4p (EXOSC1)"
"YGL040C","HEM2",76.09,21.1692913390387,"cytosol",84.930813,19.6077635863046,"cytosol","67.258369000000002","18.941525910087201","cytosol","82.61","25.7","1.08","cytosol","84.01","14.25","1.1000000000000001","cytosol","68.400000000000006","10.1","0.89","cytosol","Aminolevulinate dehydratase, a homo-octameric enzyme, catalyzes the conversion of 5-aminolevulinate to porphobilinogen, the second step in heme biosynthesis; enzymatic activity is zinc-dependent; localizes to the cytoplasm and nucleus"
"YKL040C","NFU1",79.61,18.5204604490481,"mitochondria",85.584587,15.7405237542005,"mitochondria","73.640120999999994","20.188313405176299","mitochondria","87.04","39.700000000000003","1.0900000000000001","mitochondria","89.07","14.7","1.1100000000000001","mitochondria","70.180000000000007","14.44","0.88","mitochondria","Protein involved in iron metabolism in mitochondria; similar to NifU, which is a protein required for the maturation of the Fe/S clusters of nitrogenase in nitrogen-fixing bacteria"
"YGR063C","SPT4",85.12,22.9772850440684,"nucleus",85.690361,22.0247277901285,"nucleus","84.560508999999996","24.0044367912528","nucleus","95.5","28.09","1.1200000000000001","nucleus","92.23","24.54","1.08","nucleus","95.5","15.36","1.1200000000000001","nucleus","Protein involved in the regulating Pol I and Pol II transcription, pre-mRNA processing, kinetochore function, and gene silencing; forms a complex with Spt5p"
"YAR002C-A","ERP1",83.9,25.6061126131327,"vacuole membrane",85.862747,26.227425295779,"vacuole membrane","81.946808000000004","24.840161798323599","vacuole membrane","126.63","48.55","1.5","vacuole membrane","70.989999999999995","13.67","0.84","vacuole membrane","25.75","7.64","0.3","vacuole membrane","Protein that forms a heterotrimeric complex with Erp2p, Emp24p, and Erv25p; member, along with Emp24p and Erv25p, of the p24 family involved in ER to Golgi transport and localized to COPII-coated vesicles"
"YDL052C","SLC1",82.31,21.9316341994397,"ER",86.442932,22.757962552167,"ER","78.189544999999995","20.302661868934599","ER","92.64","33.56","1.1200000000000001","ER","79.19","12.85","0.96","ER","NA","NA","NA","vacuole","1-acyl-sn-glycerol-3-phosphate acyltransferase, catalyzes the acylation of lysophosphatidic acid to form phosphatidic acid, a key intermediate in lipid metabolism; enzymatic activity detected in lipid particles and microsomes"
"YOL010W","RCL1",84.01,22.5271213568819,"nucleus",86.553719,22.4228637278281,"nucleus","81.481907000000007","22.598331738137301","nucleus","65.569999999999993","18.84","0.78","nucleus","82.61","15.02","0.98","nucleus","71.069999999999993","11.43","0.84","nucleus","Subunit of U3-containing 90S preribosome processome complex involved in 18S rRNA biogenesis and small ribosomal subunit assembly; stimulates Bms1p GTPase and U3 binding activity; similar to RNA cyclase-like proteins but no activity detected"
"YDL097C","RPN6",87.04,24.3834137305832,"nucleus",86.6071355,21.9826624790967,"nucleus","87.486141000000003","25.3275174127307","nucleus","81.849999999999994","32.89","0.94","nucleus","81.23","20.86","0.93","nucleus","66.98","11.82","0.76","nucleus","Essential, non-ATPase regulatory subunit of the 26S proteasome lid required for the assembly and activity of the 26S proteasome; the human homolog (S9 protein) partially rescues Rpn6p depletion"
"YDR258C","HSP78",76.79,34.8009504498787,"mitochondria",86.7259105,35.4858168391157,"mitochondria","66.876175000000003","31.016677558511301","mitochondria","128.25","80.66","1.67","mitochondria","119.25","33.81","1.55","mitochondria","284.25","82.64","3.7","mitochondria","Oligomeric mitochondrial matrix chaperone that cooperates with Ssc1p in mitochondrial thermotolerance after heat shock; able to prevent the aggregation of misfolded proteins as well as resolubilize protein aggregates"
"YGR207C","CIR1",79.86,25.8576300539351,"mitochondria",86.7307775,28.6630403881712,"mitochondria","72.993446000000006","20.377830576219399","mitochondria","87.17","36.200000000000003","1.0900000000000001","mitochondria","94.11","18.579999999999998","1.17","mitochondria","124.49","24.38","1.55","mitochondria","Protein that interacts with frataxin (Yfh1p); putative homolog of mammalian electron transfer flavoprotein complex subunit ETF-beta; authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YBL071W-A","KTI11",89.02,26.2704602437156,"nucleus,cytosol",86.977787,29.6090860143435,"nucleus,cytosol","91.083175999999995","23.418545145383401","nucleus,cytosol","102.58","30.63","1.1499999999999999","nucleus,cytosol","91.72","20.2","1.03","nucleus,cytosol","75.58","12.39","0.84","nucleus,cytosol","Zn-ribbon protein that co-purifies with Dph1 and Dph2 in a complex required for synthesis of diphthamide on translation factor eEF2 and with Elongator subunits Iki3p, Elp2p, and Elp3p involved in modification of wobble nucleosides in tRNAs"
"YDR046C","BAP3",88.08,25.0219019186824,"vacuole membrane",87.326447,25.6352775340853,"vacuole membrane","88.850395000000006","24.507225519169399","vacuole membrane","46.52","23.29","0.52","vacuole membrane","NA","NA","NA","punctate","NA","NA","NA","vacuole","Amino acid permease involved in the uptake of cysteine, leucine, isoleucine and valine"
"YBR283C","SSH1",84.73,26.5532228467858,"ER",87.4893035,22.4011211181981,"ER","81.999107499999994","28.193774718108202","ER","66.88","21.55","0.78","ER","104.56","18.18","1.23","ER","67.62","10.45","0.79","ER","Subunit of the Ssh1 translocon complex; Sec61p homolog involved in co-translational pathway of protein translocation; not essential"
"YER053C-A","YER053C-A",81.36,43.1300602184723,"ER",87.5566825,45.4299075504135,"ER","75.176322999999996","37.5631412397017","ER","80.540000000000006","78.95","0.98","ER","79.989999999999995","37.06","0.98","ER","403.25","166.54","4.95","ER","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum"
"YLR291C","GCD7",78.38,20.825115193085,"punctate,cytosol",87.63813,20.1925780685843,"punctate,cytosol","69.145244500000004","18.323303523259401","punctate,cytosol","60.95","19.899999999999999","0.77","punctate,cytosol","82.18","14.03","1.04","punctate,cytosol","NA","NA","NA","cytosol","Beta subunit of the translation initiation factor eIF2B, the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression"
"YHR025W","THR1",79.44,54.7595918706918,"punctate",87.810059,58.1038391349443,"punctate","71.073536000000004","52.558649928737204","punctate","79.11","56.9","0.99","punctate","92.39","44.26","1.1599999999999999","punctate","137.47999999999999","33.64","1.73","punctate","Homoserine kinase, conserved protein required for threonine biosynthesis; expression is regulated by the GCN4-mediated general amino acid control pathway"
"YML010W","SPT5",87.17,30.3129102381759,"nucleus",88.100403,30.1346518500474,"nucleus","86.250595000000004","30.493461255215699","nucleus","81.36","26.77","0.93","nucleus","106.18","26.01","1.21","nucleus","81.23","13.24","0.93","nucleus","Protein involved in regulating Pol I and Pol II transcription and pre-mRNA processing; forms a complex with Spt4p; contains a C-terminal repeat domain that is a target for phosphorylation by Sgv1p"
"YKL211C","TRP3",97.44,27.8542699787746,"cytosol",88.496986,21.3645001927651,"cytosol","106.414305","29.654126909291001","cytosol","119.73","46.26","1.22","cytosol","94.3","18.09","0.96","cytosol","NA","NA","NA","nucleus,cytosol","Bifunctional enzyme exhibiting both indole-3-glycerol-phosphate synthase and anthranilate synthase activities, forms multifunctional hetero-oligomeric anthranilate synthase:indole-3-glycerol phosphate synthase enzyme complex with Trp2p"
"YER003C","PMI40",82.47,27.8112563859906,"cytosol",88.664978,30.6159546388859,"cytosol","76.301105500000006","23.9194463533799","cytosol","212.61","106.95","2.57","cytosol","94.65","21","1.1399999999999999","cytosol","73.63","14.42","0.89","cytosol","Mannose-6-phosphate isomerase, catalyzes the interconversion of fructose-6-P and mannose-6-P; required for early steps in protein mannosylation"
"YPL178W","CBC2",85.03,24.0496673298603,"nucleus",88.786911,22.6819750647093,"nucleus","81.281920999999997","25.3732569346686","nucleus","79.989999999999995","29.73","0.94","nucleus","46.28","17.54","0.54","nucleus","69.62","18.03","0.81","nucleus","Small subunit of the heterodimeric cap binding complex that also contains Sto1p, component of the spliceosomal commitment complex; interacts with Npl3p, possibly to package mRNA for export from the nucleus; contains an RNA-binding motif"
"YBR054W","YRO2",102.57,86.9947176503149,"cell periphery",89.236065,61.0971279957077,"cell periphery","115.92674","96.388180311194404","cell periphery","124.42","96.96","1.21","cell periphery","132.72999999999999","79.72","1.29","cell periphery","333.63","180.39","3.25","cell periphery","Putative protein of unknown function; the authentic, non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies; transcriptionally regulated by Haa1p"
"YGR244C","LSC2",92.22,26.8728772620639,"mitochondria",89.4661715,25.78214090463,"mitochondria","95.0093155","27.5861208790913","mitochondria","152.9","62.04","1.65","mitochondria","89.65","18.71","0.97","mitochondria","122.19","20.09","1.32","mitochondria","Beta subunit of succinyl-CoA ligase, which is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate"
"YMR295C","IBI2",87.04,36.9950086948159,"cell periphery",89.577072,38.0382206973883,"cell periphery","84.527011999999999","36.045760414256002","cell periphery","93.52","52.18","1.07","cell periphery","NA","NA","NA","punctate","NA","NA","NA","punctate","Protein of unknown function that associates with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and bud; YMR295C is not an essential gene"
"YOR302W","YOR302W",91.87,28.2974477306018,"cytosol",89.617645,25.5933553238745,"cytosol","94.148353999999998","30.555532489916001","cytosol","66.040000000000006","31.03","0.71","cytosol","110.42","36.46","1.2","cytosol","44.27","10.61","0.48","cytosol","CPA1 uORF , Arginine attenuator peptide, regulates translation of the CPA1 mRNA"
"YKL181W","PRS1",87.15,18.1388115612473,"cytosol",89.953491,17.6656590630474,"cytosol","84.356246999999996","18.483604062423801","cytosol","62.1","19.399999999999999","0.71","cytosol","88.94","11.22","1.02","cytosol","45.17","10.36","0.51","cytosol","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes"
"YOR340C","RPA43",81.79,21.630324354194,"nucleolus",90.295776,23.1345850811671,"nucleolus","73.290779000000001","20.230567554769401","nucleolus","48.5","15.9","0.59","nucleolus","89.63","19.64","1.0900000000000001","nucleolus","30.71","6.13","0.37","nucleolus","RNA polymerase I subunit A43"
"YDL123W","SNA4",92.64,24.6814157716443,"vacuole membrane",90.722267,26.5623781542404,"vacuole membrane","94.565048000000004","23.8302015331241","vacuole membrane","75.83","31.95","0.81","vacuole membrane","53.3","11.34","0.56999999999999995","vacuole membrane","110.58","24.75","1.19","vacuole membrane","Protein of unknown function, localized to the vacuolar outer membrane; predicted to be palmitoylated"
"YER156C","YER156C",81.22,20.6899950327201,"nucleus",91.108383,17.8778188538939,"nucleus","71.353661000000002","18.8997722221735","nucleus","68.400000000000006","24.78","0.84","nucleus","68.400000000000006","15.63","0.84","nucleus","46.46","6.3","0.56999999999999995","nucleus","Putative protein of unknown function; interacts with Hsp82p and copurifies with Ipl1p; expression is copper responsive and downregulated in strains deleted for MAC1, a copper-responsive transcription factor; similarity to mammalian MYG1"
"YMR122W-A","YMR122W-A",94.11,51.9019078386087,"ER,cytosol",91.131092,46.5215945015634,"ER,cytosol","97.098540999999997","55.502577139654299","ER,cytosol","143.81","112.56","1.52","ER,cytosol","105.92","31.08","1.1200000000000001","ER,cytosol","36.17","12.85","0.38","ER,cytosol","Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and endoplasmic reticulum"
"YLR438C-A","LSM3",88.94,24.644950519606,"nucleus,cytosol",91.241581,26.8240875342651,"nucleus,cytosol","86.662445000000005","20.0757054518545","nucleus,cytosol","85.03","27.68","0.95","nucleus,cytosol","NA","NA","NA","punctate","83.97","14.81","0.94","nucleus,cytosol","Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA"
"YIL076W","SEC28",89.88,23.467398447861,"punctate",91.634148,24.2235825004799,"punctate","88.1479535","22.6596796983936","punctate","123.39","36.21","1.37","punctate","87.89","20.059999999999999","0.97","punctate","97.24","17.100000000000001","1.08","punctate","Epsilon-COP subunit of the coatomer; regulates retrograde Golgi-to-ER protein traffic; stabilizes Cop1p, the alpha-COP and the coatomer complex; non-essential for cell growth"
"YML086C","ALO1",98.3,32.8377166564742,"mitochondria",91.679298,30.5226563080306,"mitochondria","104.93461499999999","33.520985222233598","mitochondria","101.49","48.14","1.03","mitochondria","119.44","31.73","1.21","mitochondria","127.03","25.84","1.29","mitochondria","D-Arabinono-1,4-lactone oxidase, catalyzes the final step in biosynthesis of dehydro-D-arabinono-1,4-lactone, which is protective against oxidative stress"
"YGR128C","UTP8",82.99,21.4819750688165,"nucleolus",91.9214135,21.8705722191852,"nucleolus","74.078907000000001","20.829393954804001","nucleolus","66.209999999999994","18.239999999999998","0.79","nucleolus","86.71","18.239999999999998","1.04","nucleolus","37.9","5.0199999999999996","0.45","nucleolus","Nucleolar protein required for export of tRNAs from the nucleus; also copurifies with the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"
"YPR114W","YPR114W",89.06,25.9955073169212,"ER",92.0862545,27.6585977907068,"ER","86.059524999999994","24.925128773460202","ER","65.39","24.7","0.73","ER","64.69","14.81","0.72","ER","70.989999999999995","9.66","0.79","ER","Putative protein of unknown function"
"YDR398W","UTP5",92.94,25.6639072614999,"nucleolus",92.443985,21.1906491308234,"nucleolus","93.444443000000007","28.974338724619301","nucleolus","69.91","14.08","0.75","nucleolus","92.64","23.54","0.99","nucleolus","45.32","7.81","0.48","nucleolus","Subunit of U3-containing Small Subunit (SSU) processome complex involved in production of 18S rRNA and assembly of small ribosomal subunit"
"YMR315W","YMR315W",84.03,25.8647111260417,"cytosol",92.557693,25.5688994145879,"cytosol","75.517585999999994","23.5839650403374","cytosol","108.99","50.11","1.29","cytosol","109.31","27.77","1.3","cytosol","275.85000000000002","45.17","3.28","cytosol","Protein with NADP(H) oxidoreductase activity; transcription is regulated by Stb5p in response to NADPH depletion induced by diamide; promoter contains a putative Stb5p binding site"
"YPL127C","HHO1",82.61,29.5499286899646,"nucleus",92.590145,27.8258656602536,"nucleus","72.634231499999999","29.2512039372792","nucleus","87.15","42.72","1.05","nucleus","91.11","25","1.1000000000000001","nucleus","125.71","28.82","1.52","nucleus","Histone H1, a linker histone required for nucleosome packaging at restricted sites; suppresses DNA repair involving homologous recombination; not required for telomeric silencing, basal transcriptional repression, or efficient sporulation"
"YJL148W","RPA34",87.72,21.9973567427121,"nucleolus",92.5932425,22.29324533377,"nucleolus","82.853275499999995","19.899806770330802","nucleolus","69.459999999999994","24.07","0.79","nucleolus","64.38","12.47","0.73","nucleolus","32.32","5.71","0.36","nucleolus","RNA polymerase I subunit A34.5"
"YHR170W","NMD3",91.44,21.0022099686153,"cytosol",92.697914,15.4226343226891,"cytosol","90.206183999999993","23.304833671090101","cytosol","79.400000000000006","22.25","0.86","cytosol","77.47","10.58","0.84","cytosol","NA","NA","NA","cytosol","Protein involved in nuclear export of the large ribosomal subunit; acts as a Crm1p-dependent adapter protein for export of nascent ribosomal subunits through the nuclear pore complex"
"YLR028C","ADE16",94.01,24.3281477464454,"cytosol",92.976379,25.4869505228919,"cytosol","95.052471499999996","22.960141671437601","cytosol","144.30000000000001","52.23","1.53","cytosol","113.38","17.649999999999999","1.2","cytosol","140.02000000000001","23.98","1.48","cytosol","Enzyme of 'de novo' purine biosynthesis containing both 5-aminoimidazole-4-carboxamide ribonucleotide transformylase and inosine monophosphate cyclohydrolase activities, isozyme of Ade17p; ade16 ade17 mutants require adenine and histidine"
"YJL104W","PAM16",89.62,22.1415192305779,"mitochondria",93.116104,21.5977101405627,"mitochondria","86.148189500000001","22.177677180803499","mitochondria","87.72","26.32","0.97","mitochondria","61.01","13.45","0.68","mitochondria","61.52","8.94","0.68","mitochondria","Constituent of the import motor (PAM complex) component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); forms a 1:1 subcomplex with Pam18p and inhibits its cochaperone activity; contains a J-like domain"
"YCL031C","RRP7",80.75,22.6359076989451,"nucleus",93.28019,22.4284406365254,"nucleus","68.231361500000006","16.3425487430518","nucleus","64.83","19.79","0.8","nucleus","73.489999999999995","17.05","0.91","nucleus","NA","NA","NA","punctate","Essential protein involved in rRNA processing and ribosome biogenesis"
"YCR004C","YCP4",98.22,28.1375449772611,"punctate,cytosol",93.4885445,29.3636448723217,"punctate,cytosol","102.962225","26.4979155849867","punctate,cytosol","130.88999999999999","55.1","1.33","punctate,cytosol","100.84","34.049999999999997","1.02","punctate,cytosol","186.81","25.5","1.9","punctate,cytosol","Protein of unknown function, has sequence and structural similarity to flavodoxins; predicted to be palmitoylated; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YLR059C","REX2",82.9,21.1130836103398,"nucleus,mitochondria",93.651283,18.5345262973795,"nucleus,mitochondria","72.164428999999998","18.597347384218299","nucleus,mitochondria","71.64","22.1","0.86","nucleus,mitochondria","78.099999999999994","15.77","0.94","nucleus,mitochondria","82.18","11.02","0.99","nucleus,mitochondria","3'-5' RNA exonuclease; involved in 3'-end processing of U4 and U5 snRNAs, 5S and 5.8S rRNAs, and RNase P and RNase MRP RNA; localized to mitochondria and null suppresses escape of mtDNA to nucleus in yme1 yme2 mutants; RNase D exonuclease"
"YDL100C","GET3",88.94,21.7202255487992,"ER",93.6622315,18.7757872075244,"ER","84.225562999999994","22.4469487984666","ER","89.55","34.07","1","ER","107.6","21.98","1.2","ER","101.11","11.61","1.1299999999999999","ER","Guanine nucleotide exchange factor for Gpa1p; amplifies G protein signaling; subunit of the GET complex, which is involved in Golgi to ER trafficking and insertion of proteins into the ER membrane; has low-level ATPase activity"
"YGR090W","UTP22",89.65,21.7465539542934,"nucleus",93.759613,22.3171868775906,"nucleus","85.557761999999997","20.754680124610701","nucleus","53.14","16.989999999999998","0.59","nucleus","87.15","15.31","0.97","nucleus","39.58","6.32","0.44","nucleus","Possible U3 snoRNP protein involved in maturation of pre-18S rRNA, based on computational analysis of large-scale protein-protein interaction data"
"YER048W-A","ISD11",93.51,30.7958282896906,"mitochondria",94.106873,30.7787578658946,"mitochondria","92.935333499999999","30.843245086941099","mitochondria","124.49","42.21","1.33","mitochondria","118.59","20.68","1.26","mitochondria","120.86","20.96","1.29","mitochondria","Protein required for mitochondrial iron-sulfur cluster biosynthesis"
"YCR018C-A","YCR018C-A",91.72,22.8884018781167,"cytosol",94.2215845,21.0833385383492,"cytosol","89.231093999999999","24.130483857321899","cytosol","104.56","28.5","1.1399999999999999","cytosol","85.03","20.37","0.92","cytosol","NA","NA","NA","nucleus","Putative protein of unknown function; encoded opposite a Ty1 LTR"
"YGR173W","RBG2",89.31,27.522532930043,"cytosol",94.404831,33.6576233103237,"cytosol","84.2363395","20.400984300964801","cytosol","79.61","28.82","0.89","cytosol","75.83","12.93","0.84","cytosol","76.260000000000005","13.89","0.85","cytosol","Protein with similarity to mammalian developmentally regulated GTP-binding protein"
"YMR015C","ERG5",91.07,25.9324159131221,"ER",94.566879,24.2610304336082,"ER","87.584671","26.8277810445475","ER","82.9","30.49","0.91","ER","81.36","12.39","0.89","ER","34.44","5.77","0.37","ER","C-22 sterol desaturase, a cytochrome P450 enzyme that catalyzes the formation of the C-22(23) double bond in the sterol side chain in ergosterol biosynthesis; may be a target of azole antifungal drugs"
"YCL017C","NFS1",98.85,27.7909012611794,"mitochondria",94.602486,28.2103772021141,"mitochondria","103.11468000000001","27.004788596823499","mitochondria","133.41","54.28","1.34","mitochondria","79.44","22.02","0.8","mitochondria","139.32","40.53","1.4","mitochondria","Cysteine desulfurase involved in iron-sulfur cluster (Fe/S) biogenesis; required for the post-transcriptional thio-modification of mitochondrial and cytoplasmic tRNAs; essential protein located predominantly in mitochondria"
"YPR125W","YLH47",90.11,21.1835311718199,"mitochondria",94.883118,17.6495458568605,"mitochondria","85.347828000000007","23.105715254871601","mitochondria","97.14","30.66","1.07","mitochondria","102.61","16.579999999999998","1.1299999999999999","mitochondria","61.05","9.2200000000000006","0.67","mitochondria","Mitochondrial inner membrane protein exposed to the mitochondrial matrix, associates with mitochondrial ribosomes, NOT required for respiratory growth; homolog of human Letm1, a protein implicated in Wolf-Hirschhorn syndrome"
"YLL041C","SDH2",93.68,49.6244962536538,"mitochondria",95.0210685,42.2367577100541,"mitochondria","92.345912999999996","52.350297177627503","mitochondria","94.3","69.37","1","mitochondria","73.52","18.21","0.78","vacuole membrane","177.8","33.869999999999997","1.89","mitochondria","Iron-sulfur protein subunit of succinate dehydrogenase (Sdh1p, Sdh2p, Sdh3p, Sdh4p), which couples the oxidation of succinate to the transfer of electrons to ubiquinone"
"YOR283W","YOR283W",92.39,19.184246642465,"cytosol",95.240356,19.580033738443,"cytosol","89.547199500000005","18.2240732425925","cytosol","87.08","23.49","0.94","cytosol","69.62","15.64","0.75","cytosol","46.65","9.66","0.5","cytosol","Phosphatase with some similarity to GPM1/YKL152C, a phosphoglycerate mutase; YOR283W is not an essential gene"
"YHR137W","ARO9",102.01,55.065862830793,"cytosol",95.702324,46.1160706949477,"cytosol","108.33228","59.973326231580302","cytosol","58.05","40.43","0.56000000000000005","cytosol","111.55","30.08","1.0900000000000001","cytosol","15.56","2.81","0.15","cytosol","Aromatic aminotransferase II, catalyzes the first step of tryptophan, phenylalanine, and tyrosine catabolism"
"YLR262C-A","TMA7",94.47,25.6262330523812,"cytosol",95.976738,26.7517369227001,"cytosol","92.989909999999995","24.128566292223599","cytosol","92.94","25.67","0.98","cytosol","98.85","19.79","1.04","cytosol","NA","NA","NA","nucleus","Protein of unknown that associates with ribosomes; null mutant exhibits translation defects, altered polyribosome profiles, and resistance to the translation inhibitor anisomcyin"
"YJL151C","SNA3",96.68,28.7553219867527,"vacuole",96.323006,30.68148204451,"vacuole","97.053718500000002","27.037051282701398","vacuole","110.58","71.31","1.1399999999999999","vacuole","58.5","13.78","0.6","vacuole","90.11","20.6","0.93","vacuole","Integral membrane protein localized to vacuolar intralumenal vesicles, computational analysis of large-scale protein-protein interaction data suggests a possible role in either cell wall synthesis or protein-vacuolar targeting"
"YEL051W","VMA8",95.5,29.0028754634456,"vacuole membrane",96.81535,30.0663698966018,"vacuole membrane","94.193195500000002","27.991252713372202","vacuole membrane","104.65","43.63","1.0900000000000001","vacuole membrane","98.3","21.06","1.02","vacuole membrane","246.7","35.729999999999997","2.58","vacuole membrane","Subunit D of the eight-subunit V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase), an electrogenic proton pump found throughout the endomembrane system; plays a role in the coupling of proton transport and ATP hydrolysis"
"YMR308C","PSE1",96.15,19.6287692935997,"nucleus,cytosol",97.0697745,20.6215748731758,"nucleus,cytosol","95.240143000000003","18.743018623038399","nucleus,cytosol","NA","NA","NA","technical problem","98.81","14.88","1.02","nucleus,cytosol","NA","NA","NA","punctate","Karyopherin/importin that interacts with the nuclear pore complex; acts as the nuclear import receptor for specific proteins, including Pdr1p, Yap1p, Ste12p, and Aft1p"
"YML070W","DAK1",91.54,27.8468759030724,"cytosol",97.654968,27.2965902539293,"cytosol","85.440528499999999","26.900843967719101","cytosol","153.71","101.92","1.67","cytosol","122.29","28.83","1.33","cytosol","149.87","37.380000000000003","1.63","cytosol","Dihydroxyacetone kinase, required for detoxification of dihydroxyacetone (DHA); involved in stress adaptation"
